gender,id,item,question,condition,rating,belief,outcome
male,398,Grace,wrongness,intentional,7,negative,negative
male,405,Grace,wrongness,intentional,7,negative,negative
female,407,Grace,wrongness,intentional,7,negative,negative
male,408,Grace,wrongness,intentional,7,negative,negative
male,409,Grace,wrongness,intentional,7,negative,negative
male,416,Grace,wrongness,intentional,7,negative,negative
male,419,Grace,wrongness,intentional,7,negative,negative
female,427,Grace,wrongness,intentional,7,negative,negative
female,435,Grace,wrongness,intentional,7,negative,negative
female,439,Grace,wrongness,intentional,7,negative,negative
male,442,Grace,wrongness,intentional,7,negative,negative
female,445,Grace,wrongness,intentional,7,negative,negative
female,447,Grace,wrongness,intentional,7,negative,negative
male,455,Grace,wrongness,intentional,7,negative,negative
female,457,Grace,wrongness,intentional,7,negative,negative
male,461,Grace,wrongness,intentional,7,negative,negative
female,468,Grace,wrongness,intentional,7,negative,negative
female,473,Grace,wrongness,intentional,7,negative,negative
female,475,Grace,wrongness,intentional,7,negative,negative
female,476,Grace,wrongness,intentional,7,negative,negative
male,478,Grace,wrongness,intentional,7,negative,negative
male,485,Grace,wrongness,intentional,7,negative,negative
male,491,Grace,wrongness,intentional,7,negative,negative
female,496,Grace,wrongness,intentional,7,negative,negative
female,499,Grace,wrongness,intentional,7,negative,negative
female,2,Anna,wrongness,intentional,7,negative,negative
female,11,Anna,wrongness,intentional,5,negative,negative
male,16,Anna,wrongness,intentional,4,negative,negative
male,17,Anna,wrongness,intentional,4,negative,negative
male,20,Anna,wrongness,intentional,2,negative,negative
male,22,Anna,wrongness,intentional,3,negative,negative
male,24,Anna,wrongness,intentional,3,negative,negative
male,30,Anna,wrongness,intentional,7,negative,negative
female,31,Anna,wrongness,intentional,6,negative,negative
male,33,Anna,wrongness,intentional,7,negative,negative
male,39,Anna,wrongness,intentional,5,negative,negative
female,40,Anna,wrongness,intentional,7,negative,negative
male,52,Anna,wrongness,intentional,4,negative,negative
male,53,Anna,wrongness,intentional,6,negative,negative
male,58,Anna,wrongness,intentional,4,negative,negative
male,61,Anna,wrongness,intentional,4,negative,negative
female,68,Anna,wrongness,intentional,6,negative,negative
male,69,Anna,wrongness,intentional,4,negative,negative
female,71,Anna,wrongness,intentional,6,negative,negative
male,76,Anna,wrongness,intentional,7,negative,negative
female,78,Anna,wrongness,intentional,4,negative,negative
female,84,Anna,wrongness,intentional,6,negative,negative
male,90,Anna,wrongness,intentional,5,negative,negative
female,93,Anna,wrongness,intentional,6,negative,negative
male,98,Anna,wrongness,intentional,6,negative,negative
female,101,Anna,wrongness,intentional,4,negative,negative
female,110,Anna,wrongness,intentional,6,negative,negative
male,111,Anna,wrongness,intentional,5,negative,negative
male,112,Anna,wrongness,intentional,6,negative,negative
male,115,Anna,wrongness,intentional,7,negative,negative
male,120,Anna,wrongness,intentional,6,negative,negative
female,121,Anna,wrongness,intentional,7,negative,negative
male,126,Anna,wrongness,intentional,7,negative,negative
female,132,Anna,wrongness,intentional,7,negative,negative
male,135,Anna,wrongness,intentional,4,negative,negative
female,140,Anna,wrongness,intentional,6,negative,negative
male,150,Anna,wrongness,intentional,7,negative,negative
male,153,Anna,wrongness,intentional,2,negative,negative
female,156,Anna,wrongness,intentional,4,negative,negative
female,158,Anna,wrongness,intentional,7,negative,negative
male,160,Anna,wrongness,intentional,4,negative,negative
male,163,Anna,wrongness,intentional,7,negative,negative
female,164,Anna,wrongness,intentional,2,negative,negative
female,175,Anna,wrongness,intentional,7,negative,negative
female,177,Anna,wrongness,intentional,5,negative,negative
male,180,Anna,wrongness,intentional,7,negative,negative
female,184,Anna,wrongness,intentional,6,negative,negative
male,189,Anna,wrongness,intentional,7,negative,negative
male,191,Anna,wrongness,intentional,5,negative,negative
male,196,Anna,wrongness,intentional,2,negative,negative
male,199,Anna,wrongness,intentional,5,negative,negative
male,207,Anna,wrongness,intentional,6,negative,negative
male,209,Anna,wrongness,intentional,3,negative,negative
female,214,Anna,wrongness,intentional,5,negative,negative
male,218,Anna,wrongness,intentional,4,negative,negative
male,221,Anna,wrongness,intentional,4,negative,negative
male,224,Anna,wrongness,intentional,5,negative,negative
female,226,Anna,wrongness,intentional,7,negative,negative
female,227,Anna,wrongness,intentional,4,negative,negative
male,233,Anna,wrongness,intentional,4,negative,negative
male,239,Anna,wrongness,intentional,4,negative,negative
female,252,Anna,wrongness,intentional,4,negative,negative
female,256,Anna,wrongness,intentional,4,negative,negative
female,259,Anna,wrongness,intentional,4,negative,negative
female,264,Anna,wrongness,intentional,7,negative,negative
female,265,Anna,wrongness,intentional,6,negative,negative
female,267,Anna,wrongness,intentional,5,negative,negative
female,269,Anna,wrongness,intentional,2,negative,negative
male,273,Anna,wrongness,intentional,5,negative,negative
female,274,Anna,wrongness,intentional,7,negative,negative
male,283,Anna,wrongness,intentional,4,negative,negative
male,284,Anna,wrongness,intentional,6,negative,negative
female,292,Anna,wrongness,intentional,4,negative,negative
female,293,Anna,wrongness,intentional,4,negative,negative
male,296,Anna,wrongness,intentional,5,negative,negative
male,300,Anna,wrongness,intentional,3,negative,negative
male,304,Anna,wrongness,intentional,4,negative,negative
female,310,Anna,wrongness,intentional,4,negative,negative
female,313,Anna,wrongness,intentional,5,negative,negative
male,318,Anna,wrongness,intentional,4,negative,negative
male,320,Anna,wrongness,intentional,4,negative,negative
male,323,Anna,wrongness,intentional,4,negative,negative
female,332,Anna,wrongness,intentional,5,negative,negative
female,333,Anna,wrongness,intentional,4,negative,negative
female,338,Anna,wrongness,intentional,3,negative,negative
male,339,Anna,wrongness,intentional,6,negative,negative
female,349,Anna,wrongness,intentional,5,negative,negative
male,350,Anna,wrongness,intentional,6,negative,negative
male,351,Anna,wrongness,intentional,4,negative,negative
male,355,Anna,wrongness,intentional,5,negative,negative
female,358,Anna,wrongness,intentional,4,negative,negative
female,365,Anna,wrongness,intentional,4,negative,negative
male,366,Anna,wrongness,intentional,5,negative,negative
male,369,Anna,wrongness,intentional,7,negative,negative
male,377,Anna,wrongness,intentional,5,negative,negative
male,379,Anna,wrongness,intentional,6,negative,negative
female,383,Anna,wrongness,intentional,7,negative,negative
female,387,Anna,wrongness,intentional,1,negative,negative
female,393,Anna,wrongness,intentional,3,negative,negative
female,395,Anna,wrongness,intentional,6,negative,negative
male,401,Anna,wrongness,intentional,6,negative,negative
male,404,Anna,wrongness,intentional,7,negative,negative
male,411,Anna,wrongness,intentional,7,negative,negative
female,418,Anna,wrongness,intentional,6,negative,negative
male,420,Anna,wrongness,intentional,2,negative,negative
male,421,Anna,wrongness,intentional,4,negative,negative
female,422,Anna,wrongness,intentional,3,negative,negative
male,423,Anna,wrongness,intentional,5,negative,negative
male,430,Anna,wrongness,intentional,7,negative,negative
female,437,Anna,wrongness,intentional,5,negative,negative
female,446,Anna,wrongness,intentional,6,negative,negative
male,449,Anna,wrongness,intentional,5,negative,negative
female,451,Anna,wrongness,intentional,4,negative,negative
female,452,Anna,wrongness,intentional,7,negative,negative
female,459,Anna,wrongness,intentional,4,negative,negative
female,460,Anna,wrongness,intentional,3,negative,negative
female,462,Anna,wrongness,intentional,5,negative,negative
male,467,Anna,wrongness,intentional,7,negative,negative
female,469,Anna,wrongness,intentional,6,negative,negative
male,472,Anna,wrongness,intentional,6,negative,negative
female,482,Anna,wrongness,intentional,5,negative,negative
female,483,Anna,wrongness,intentional,6,negative,negative
male,488,Anna,wrongness,intentional,2,negative,negative
female,490,Anna,wrongness,intentional,5,negative,negative
male,497,Anna,wrongness,intentional,7,negative,negative
female,501,Anna,wrongness,intentional,4,negative,negative
male,4,Frank,wrongness,intentional,7,negative,negative
male,7,Frank,wrongness,intentional,7,negative,negative
female,12,Frank,wrongness,intentional,4,negative,negative
female,14,Frank,wrongness,intentional,4,negative,negative
female,21,Frank,wrongness,intentional,7,negative,negative
male,34,Frank,wrongness,intentional,7,negative,negative
male,35,Frank,wrongness,intentional,7,negative,negative
male,36,Frank,wrongness,intentional,6,negative,negative
male,37,Frank,wrongness,intentional,7,negative,negative
female,42,Frank,wrongness,intentional,7,negative,negative
female,45,Frank,wrongness,intentional,6,negative,negative
male,47,Frank,wrongness,intentional,7,negative,negative
female,54,Frank,wrongness,intentional,7,negative,negative
male,55,Frank,wrongness,intentional,7,negative,negative
female,56,Frank,wrongness,intentional,6,negative,negative
male,59,Frank,wrongness,intentional,6,negative,negative
male,70,Frank,wrongness,intentional,4,negative,negative
female,72,Frank,wrongness,intentional,7,negative,negative
female,75,Frank,wrongness,intentional,3,negative,negative
male,79,Frank,wrongness,intentional,6,negative,negative
male,86,Frank,wrongness,intentional,7,negative,negative
male,87,Frank,wrongness,intentional,7,negative,negative
female,92,Frank,wrongness,intentional,7,negative,negative
male,97,Frank,wrongness,intentional,4,negative,negative
female,99,Frank,wrongness,intentional,4,negative,negative
male,102,Frank,wrongness,intentional,6,negative,negative
female,103,Frank,wrongness,intentional,7,negative,negative
male,106,Frank,wrongness,intentional,6,negative,negative
male,107,Frank,wrongness,intentional,7,negative,negative
male,117,Frank,wrongness,intentional,5,negative,negative
male,127,Frank,wrongness,intentional,7,negative,negative
male,128,Frank,wrongness,intentional,5,negative,negative
female,130,Frank,wrongness,intentional,7,negative,negative
male,134,Frank,wrongness,intentional,7,negative,negative
male,145,Frank,wrongness,intentional,7,negative,negative
male,148,Frank,wrongness,intentional,7,negative,negative
male,152,Frank,wrongness,intentional,7,negative,negative
male,154,Frank,wrongness,intentional,7,negative,negative
female,157,Frank,wrongness,intentional,7,negative,negative
female,159,Frank,wrongness,intentional,7,negative,negative
male,169,Frank,wrongness,intentional,7,negative,negative
male,171,Frank,wrongness,intentional,7,negative,negative
female,174,Frank,wrongness,intentional,6,negative,negative
female,176,Frank,wrongness,intentional,7,negative,negative
male,182,Frank,wrongness,intentional,7,negative,negative
female,185,Frank,wrongness,intentional,7,negative,negative
male,190,Frank,wrongness,intentional,7,negative,negative
male,193,Frank,wrongness,intentional,7,negative,negative
male,197,Frank,wrongness,intentional,7,negative,negative
female,204,Frank,wrongness,intentional,3,negative,negative
male,205,Frank,wrongness,intentional,6,negative,negative
male,206,Frank,wrongness,intentional,5,negative,negative
female,208,Frank,wrongness,intentional,4,negative,negative
male,211,Frank,wrongness,intentional,7,negative,negative
female,222,Frank,wrongness,intentional,7,negative,negative
female,225,Frank,wrongness,intentional,7,negative,negative
male,230,Frank,wrongness,intentional,7,negative,negative
female,234,Frank,wrongness,intentional,7,negative,negative
female,237,Frank,wrongness,intentional,6,negative,negative
male,241,Frank,wrongness,intentional,7,negative,negative
male,242,Frank,wrongness,intentional,4,negative,negative
male,245,Frank,wrongness,intentional,5,negative,negative
female,247,Frank,wrongness,intentional,7,negative,negative
male,250,Frank,wrongness,intentional,7,negative,negative
female,261,Frank,wrongness,intentional,6,negative,negative
female,263,Frank,wrongness,intentional,7,negative,negative
female,271,Frank,wrongness,intentional,7,negative,negative
male,275,Frank,wrongness,intentional,4,negative,negative
male,278,Frank,wrongness,intentional,7,negative,negative
male,279,Frank,wrongness,intentional,7,negative,negative
male,282,Frank,wrongness,intentional,3,negative,negative
male,285,Frank,wrongness,intentional,4,negative,negative
male,290,Frank,wrongness,intentional,7,negative,negative
female,298,Frank,wrongness,intentional,7,negative,negative
male,301,Frank,wrongness,intentional,7,negative,negative
female,303,Frank,wrongness,intentional,7,negative,negative
female,306,Frank,wrongness,intentional,4,negative,negative
female,311,Frank,wrongness,intentional,7,negative,negative
female,314,Frank,wrongness,intentional,3,negative,negative
male,321,Frank,wrongness,intentional,5,negative,negative
male,326,Frank,wrongness,intentional,7,negative,negative
female,330,Frank,wrongness,intentional,7,negative,negative
male,331,Frank,wrongness,intentional,7,negative,negative
female,334,Frank,wrongness,intentional,4,negative,negative
male,340,Frank,wrongness,intentional,6,negative,negative
male,341,Frank,wrongness,intentional,7,negative,negative
male,347,Frank,wrongness,intentional,6,negative,negative
male,348,Frank,wrongness,intentional,7,negative,negative
male,357,Frank,wrongness,intentional,6,negative,negative
female,360,Frank,wrongness,intentional,7,negative,negative
female,363,Frank,wrongness,intentional,4,negative,negative
male,370,Frank,wrongness,intentional,4,negative,negative
female,372,Frank,wrongness,intentional,5,negative,negative
male,373,Frank,wrongness,intentional,7,negative,negative
female,381,Frank,wrongness,intentional,7,negative,negative
male,382,Frank,wrongness,intentional,7,negative,negative
male,388,Frank,wrongness,intentional,7,negative,negative
female,394,Frank,wrongness,intentional,7,negative,negative
male,396,Frank,wrongness,intentional,7,negative,negative
male,399,Frank,wrongness,intentional,7,negative,negative
female,403,Frank,wrongness,intentional,6,negative,negative
female,410,Frank,wrongness,intentional,5,negative,negative
male,414,Frank,wrongness,intentional,7,negative,negative
female,415,Frank,wrongness,intentional,7,negative,negative
female,426,Frank,wrongness,intentional,7,negative,negative
female,428,Frank,wrongness,intentional,6,negative,negative
male,429,Frank,wrongness,intentional,7,negative,negative
female,431,Frank,wrongness,intentional,7,negative,negative
female,432,Frank,wrongness,intentional,7,negative,negative
female,438,Frank,wrongness,intentional,7,negative,negative
male,441,Frank,wrongness,intentional,6,negative,negative
male,444,Frank,wrongness,intentional,7,negative,negative
male,450,Frank,wrongness,intentional,5,negative,negative
male,456,Frank,wrongness,intentional,7,negative,negative
female,458,Frank,wrongness,intentional,4,negative,negative
female,463,Frank,wrongness,intentional,5,negative,negative
male,465,Frank,wrongness,intentional,6,negative,negative
male,471,Frank,wrongness,intentional,7,negative,negative
female,477,Frank,wrongness,intentional,6,negative,negative
male,479,Frank,wrongness,intentional,7,negative,negative
male,484,Frank,wrongness,intentional,7,negative,negative
male,486,Frank,wrongness,intentional,7,negative,negative
male,489,Frank,wrongness,intentional,6,negative,negative
female,493,Frank,wrongness,intentional,7,negative,negative
female,498,Frank,wrongness,intentional,6,negative,negative
female,500,Frank,wrongness,intentional,7,negative,negative
female,3,Irene,wrongness,intentional,7,negative,negative
female,9,Irene,wrongness,intentional,7,negative,negative
female,10,Irene,wrongness,intentional,7,negative,negative
male,13,Irene,wrongness,intentional,1,negative,negative
female,19,Irene,wrongness,intentional,7,negative,negative
female,25,Irene,wrongness,intentional,7,negative,negative
female,27,Irene,wrongness,intentional,6,negative,negative
male,28,Irene,wrongness,intentional,7,negative,negative
female,38,Irene,wrongness,intentional,6,negative,negative
male,44,Irene,wrongness,intentional,7,negative,negative
male,46,Irene,wrongness,intentional,7,negative,negative
female,49,Irene,wrongness,intentional,4,negative,negative
male,51,Irene,wrongness,intentional,2,negative,negative
male,57,Irene,wrongness,intentional,7,negative,negative
female,60,Irene,wrongness,intentional,1,negative,negative
male,64,Irene,wrongness,intentional,4,negative,negative
male,65,Irene,wrongness,intentional,7,negative,negative
male,74,Irene,wrongness,intentional,7,negative,negative
female,77,Irene,wrongness,intentional,4,negative,negative
male,80,Irene,wrongness,intentional,5,negative,negative
male,85,Irene,wrongness,intentional,7,negative,negative
male,89,Irene,wrongness,intentional,7,negative,negative
male,94,Irene,wrongness,intentional,5,negative,negative
male,95,Irene,wrongness,intentional,2,negative,negative
male,100,Irene,wrongness,intentional,7,negative,negative
male,108,Irene,wrongness,intentional,4,negative,negative
female,109,Irene,wrongness,intentional,7,negative,negative
male,113,Irene,wrongness,intentional,7,negative,negative
male,116,Irene,wrongness,intentional,4,negative,negative
female,119,Irene,wrongness,intentional,7,negative,negative
female,123,Irene,wrongness,intentional,1,negative,negative
female,129,Irene,wrongness,intentional,4,negative,negative
female,133,Irene,wrongness,intentional,3,negative,negative
female,138,Irene,wrongness,intentional,7,negative,negative
male,139,Irene,wrongness,intentional,3,negative,negative
male,141,Irene,wrongness,intentional,7,negative,negative
male,146,Irene,wrongness,intentional,7,negative,negative
female,149,Irene,wrongness,intentional,6,negative,negative
male,155,Irene,wrongness,intentional,7,negative,negative
male,161,Irene,wrongness,intentional,4,negative,negative
female,166,Irene,wrongness,intentional,5,negative,negative
female,167,Irene,wrongness,intentional,7,negative,negative
female,173,Irene,wrongness,intentional,6,negative,negative
female,178,Irene,wrongness,intentional,6,negative,negative
male,183,Irene,wrongness,intentional,5,negative,negative
male,186,Irene,wrongness,intentional,6,negative,negative
female,187,Irene,wrongness,intentional,7,negative,negative
male,194,Irene,wrongness,intentional,7,negative,negative
male,198,Irene,wrongness,intentional,7,negative,negative
male,200,Irene,wrongness,intentional,7,negative,negative
female,202,Irene,wrongness,intentional,6,negative,negative
female,210,Irene,wrongness,intentional,7,negative,negative
male,212,Irene,wrongness,intentional,4,negative,negative
male,213,Irene,wrongness,intentional,6,negative,negative
male,215,Irene,wrongness,intentional,7,negative,negative
male,220,Irene,wrongness,intentional,6,negative,negative
male,228,Irene,wrongness,intentional,4,negative,negative
female,240,Irene,wrongness,intentional,4,negative,negative
male,243,Irene,wrongness,intentional,6,negative,negative
male,244,Irene,wrongness,intentional,4,negative,negative
female,248,Irene,wrongness,intentional,7,negative,negative
female,253,Irene,wrongness,intentional,7,negative,negative
male,254,Irene,wrongness,intentional,7,negative,negative
male,255,Irene,wrongness,intentional,5,negative,negative
male,258,Irene,wrongness,intentional,6,negative,negative
female,260,Irene,wrongness,intentional,7,negative,negative
male,266,Irene,wrongness,intentional,6,negative,negative
female,272,Irene,wrongness,intentional,7,negative,negative
female,277,Irene,wrongness,intentional,7,negative,negative
male,280,Irene,wrongness,intentional,4,negative,negative
female,287,Irene,wrongness,intentional,3,negative,negative
male,288,Irene,wrongness,intentional,7,negative,negative
male,291,Irene,wrongness,intentional,6,negative,negative
male,297,Irene,wrongness,intentional,5,negative,negative
3,299,Irene,wrongness,intentional,6,negative,negative
male,305,Irene,wrongness,intentional,7,negative,negative
female,315,Irene,wrongness,intentional,7,negative,negative
female,316,Irene,wrongness,intentional,7,negative,negative
female,317,Irene,wrongness,intentional,6,negative,negative
male,319,Irene,wrongness,intentional,7,negative,negative
female,325,Irene,wrongness,intentional,7,negative,negative
female,328,Irene,wrongness,intentional,6,negative,negative
female,336,Irene,wrongness,intentional,5,negative,negative
male,337,Irene,wrongness,intentional,5,negative,negative
male,344,Irene,wrongness,intentional,7,negative,negative
male,345,Irene,wrongness,intentional,7,negative,negative
male,352,Irene,wrongness,intentional,4,negative,negative
male,353,Irene,wrongness,intentional,5,negative,negative
male,361,Irene,wrongness,intentional,7,negative,negative
male,362,Irene,wrongness,intentional,5,negative,negative
male,367,Irene,wrongness,intentional,4,negative,negative
male,371,Irene,wrongness,intentional,7,negative,negative
female,375,Irene,wrongness,intentional,5,negative,negative
female,380,Irene,wrongness,intentional,7,negative,negative
male,384,Irene,wrongness,intentional,4,negative,negative
female,386,Irene,wrongness,intentional,7,negative,negative
female,391,Irene,wrongness,intentional,7,negative,negative
male,392,Irene,wrongness,intentional,6,negative,negative
male,400,Irene,wrongness,intentional,7,negative,negative
male,402,Irene,wrongness,intentional,5,negative,negative
female,406,Irene,wrongness,intentional,6,negative,negative
male,412,Irene,wrongness,intentional,5,negative,negative
male,413,Irene,wrongness,intentional,7,negative,negative
female,417,Irene,wrongness,intentional,6,negative,negative
male,424,Irene,wrongness,intentional,1,negative,negative
female,425,Irene,wrongness,intentional,7,negative,negative
male,433,Irene,wrongness,intentional,5,negative,negative
female,434,Irene,wrongness,intentional,7,negative,negative
female,436,Irene,wrongness,intentional,7,negative,negative
male,440,Irene,wrongness,intentional,6,negative,negative
female,443,Irene,wrongness,intentional,7,negative,negative
male,448,Irene,wrongness,intentional,2,negative,negative
male,453,Irene,wrongness,intentional,7,negative,negative
3,454,Irene,wrongness,intentional,7,negative,negative
male,464,Irene,wrongness,intentional,5,negative,negative
female,466,Irene,wrongness,intentional,5,negative,negative
male,470,Irene,wrongness,intentional,4,negative,negative
female,474,Irene,wrongness,intentional,7,negative,negative
female,480,Irene,wrongness,intentional,7,negative,negative
male,481,Irene,wrongness,intentional,5,negative,negative
female,487,Irene,wrongness,intentional,7,negative,negative
female,492,Irene,wrongness,intentional,6,negative,negative
female,494,Irene,wrongness,intentional,6,negative,negative
female,495,Irene,wrongness,intentional,4,negative,negative
male,502,Irene,wrongness,intentional,7,negative,negative
male,1,Grace,punishment,intentional,7,negative,negative
female,5,Grace,punishment,intentional,7,negative,negative
male,6,Grace,punishment,intentional,6,negative,negative
female,8,Grace,punishment,intentional,7,negative,negative
male,15,Grace,punishment,intentional,7,negative,negative
female,18,Grace,punishment,intentional,7,negative,negative
female,23,Grace,punishment,intentional,6,negative,negative
male,26,Grace,punishment,intentional,7,negative,negative
male,29,Grace,punishment,intentional,5,negative,negative
male,32,Grace,punishment,intentional,7,negative,negative
male,41,Grace,punishment,intentional,7,negative,negative
male,43,Grace,punishment,intentional,7,negative,negative
male,48,Grace,punishment,intentional,7,negative,negative
male,50,Grace,punishment,intentional,7,negative,negative
male,62,Grace,punishment,intentional,7,negative,negative
male,63,Grace,punishment,intentional,7,negative,negative
female,66,Grace,punishment,intentional,7,negative,negative
female,67,Grace,punishment,intentional,7,negative,negative
male,73,Grace,punishment,intentional,7,negative,negative
male,81,Grace,punishment,intentional,7,negative,negative
male,82,Grace,punishment,intentional,7,negative,negative
female,83,Grace,punishment,intentional,7,negative,negative
female,88,Grace,punishment,intentional,5,negative,negative
male,91,Grace,punishment,intentional,7,negative,negative
female,96,Grace,punishment,intentional,7,negative,negative
male,104,Grace,punishment,intentional,7,negative,negative
male,105,Grace,punishment,intentional,7,negative,negative
female,114,Grace,punishment,intentional,6,negative,negative
male,118,Grace,punishment,intentional,7,negative,negative
female,122,Grace,punishment,intentional,7,negative,negative
male,124,Grace,punishment,intentional,7,negative,negative
male,125,Grace,punishment,intentional,3,negative,negative
male,131,Grace,punishment,intentional,7,negative,negative
male,136,Grace,punishment,intentional,7,negative,negative
male,137,Grace,punishment,intentional,7,negative,negative
male,142,Grace,punishment,intentional,7,negative,negative
male,143,Grace,punishment,intentional,5,negative,negative
female,144,Grace,punishment,intentional,6,negative,negative
female,147,Grace,punishment,intentional,2,negative,negative
female,151,Grace,punishment,intentional,7,negative,negative
female,162,Grace,punishment,intentional,7,negative,negative
male,165,Grace,punishment,intentional,7,negative,negative
male,168,Grace,punishment,intentional,7,negative,negative
female,170,Grace,punishment,intentional,6,negative,negative
male,172,Grace,punishment,intentional,7,negative,negative
female,179,Grace,punishment,intentional,7,negative,negative
male,181,Grace,punishment,intentional,7,negative,negative
male,188,Grace,punishment,intentional,7,negative,negative
male,192,Grace,punishment,intentional,7,negative,negative
male,195,Grace,punishment,intentional,7,negative,negative
female,201,Grace,punishment,intentional,7,negative,negative
male,203,Grace,punishment,intentional,7,negative,negative
female,216,Grace,punishment,intentional,7,negative,negative
female,217,Grace,punishment,intentional,7,negative,negative
male,219,Grace,punishment,intentional,6,negative,negative
female,223,Grace,punishment,intentional,7,negative,negative
female,229,Grace,punishment,intentional,7,negative,negative
male,231,Grace,punishment,intentional,7,negative,negative
female,232,Grace,punishment,intentional,7,negative,negative
female,235,Grace,punishment,intentional,7,negative,negative
male,236,Grace,punishment,intentional,6,negative,negative
male,238,Grace,punishment,intentional,7,negative,negative
male,246,Grace,punishment,intentional,7,negative,negative
female,249,Grace,punishment,intentional,7,negative,negative
female,251,Grace,punishment,intentional,7,negative,negative
male,257,Grace,punishment,intentional,5,negative,negative
male,262,Grace,punishment,intentional,6,negative,negative
male,268,Grace,punishment,intentional,1,negative,negative
male,270,Grace,punishment,intentional,7,negative,negative
female,276,Grace,punishment,intentional,7,negative,negative
female,281,Grace,punishment,intentional,7,negative,negative
male,286,Grace,punishment,intentional,7,negative,negative
male,289,Grace,punishment,intentional,7,negative,negative
male,294,Grace,punishment,intentional,7,negative,negative
female,295,Grace,punishment,intentional,7,negative,negative
male,302,Grace,punishment,intentional,7,negative,negative
female,307,Grace,punishment,intentional,7,negative,negative
female,308,Grace,punishment,intentional,6,negative,negative
male,309,Grace,punishment,intentional,7,negative,negative
female,312,Grace,punishment,intentional,6,negative,negative
male,322,Grace,punishment,intentional,6,negative,negative
male,324,Grace,punishment,intentional,6,negative,negative
female,327,Grace,punishment,intentional,7,negative,negative
female,329,Grace,punishment,intentional,7,negative,negative
female,335,Grace,punishment,intentional,6,negative,negative
female,342,Grace,punishment,intentional,7,negative,negative
female,343,Grace,punishment,intentional,6,negative,negative
female,346,Grace,punishment,intentional,7,negative,negative
female,354,Grace,punishment,intentional,7,negative,negative
female,356,Grace,punishment,intentional,7,negative,negative
male,359,Grace,punishment,intentional,7,negative,negative
male,364,Grace,punishment,intentional,6,negative,negative
female,368,Grace,punishment,intentional,7,negative,negative
female,374,Grace,punishment,intentional,7,negative,negative
female,376,Grace,punishment,intentional,6,negative,negative
male,378,Grace,punishment,intentional,7,negative,negative
female,385,Grace,punishment,intentional,7,negative,negative
male,389,Grace,punishment,intentional,6,negative,negative
male,390,Grace,punishment,intentional,6,negative,negative
male,397,Grace,punishment,intentional,3,negative,negative
male,398,Grace,punishment,intentional,7,negative,negative
male,405,Grace,punishment,intentional,7,negative,negative
female,407,Grace,punishment,intentional,7,negative,negative
male,408,Grace,punishment,intentional,7,negative,negative
male,409,Grace,punishment,intentional,7,negative,negative
male,416,Grace,punishment,intentional,7,negative,negative
male,419,Grace,punishment,intentional,7,negative,negative
female,427,Grace,punishment,intentional,6,negative,negative
female,435,Grace,punishment,intentional,7,negative,negative
female,439,Grace,punishment,intentional,7,negative,negative
male,442,Grace,punishment,intentional,7,negative,negative
female,445,Grace,punishment,intentional,6,negative,negative
female,447,Grace,punishment,intentional,7,negative,negative
male,455,Grace,punishment,intentional,7,negative,negative
female,457,Grace,punishment,intentional,7,negative,negative
male,461,Grace,punishment,intentional,7,negative,negative
female,468,Grace,punishment,intentional,6,negative,negative
female,473,Grace,punishment,intentional,7,negative,negative
female,475,Grace,punishment,intentional,7,negative,negative
female,476,Grace,punishment,intentional,7,negative,negative
male,478,Grace,punishment,intentional,7,negative,negative
male,485,Grace,punishment,intentional,7,negative,negative
male,491,Grace,punishment,intentional,7,negative,negative
female,496,Grace,punishment,intentional,7,negative,negative
female,499,Grace,punishment,intentional,7,negative,negative
female,2,Anna,punishment,intentional,4,negative,negative
female,11,Anna,punishment,intentional,4,negative,negative
male,16,Anna,punishment,intentional,1,negative,negative
male,17,Anna,punishment,intentional,5,negative,negative
male,20,Anna,punishment,intentional,2,negative,negative
male,22,Anna,punishment,intentional,1,negative,negative
male,24,Anna,punishment,intentional,2,negative,negative
male,30,Anna,punishment,intentional,2,negative,negative
female,31,Anna,punishment,intentional,4,negative,negative
male,33,Anna,punishment,intentional,6,negative,negative
male,39,Anna,punishment,intentional,5,negative,negative
female,40,Anna,punishment,intentional,5,negative,negative
male,52,Anna,punishment,intentional,2,negative,negative
male,53,Anna,punishment,intentional,5,negative,negative
male,58,Anna,punishment,intentional,4,negative,negative
male,61,Anna,punishment,intentional,4,negative,negative
female,68,Anna,punishment,intentional,5,negative,negative
male,69,Anna,punishment,intentional,1,negative,negative
female,71,Anna,punishment,intentional,5,negative,negative
male,76,Anna,punishment,intentional,6,negative,negative
female,78,Anna,punishment,intentional,6,negative,negative
female,84,Anna,punishment,intentional,4,negative,negative
male,90,Anna,punishment,intentional,3,negative,negative
female,93,Anna,punishment,intentional,7,negative,negative
male,98,Anna,punishment,intentional,5,negative,negative
female,101,Anna,punishment,intentional,3,negative,negative
female,110,Anna,punishment,intentional,6,negative,negative
male,111,Anna,punishment,intentional,4,negative,negative
male,112,Anna,punishment,intentional,5,negative,negative
male,115,Anna,punishment,intentional,7,negative,negative
male,120,Anna,punishment,intentional,2,negative,negative
female,121,Anna,punishment,intentional,7,negative,negative
male,126,Anna,punishment,intentional,7,negative,negative
female,132,Anna,punishment,intentional,4,negative,negative
male,135,Anna,punishment,intentional,5,negative,negative
female,140,Anna,punishment,intentional,4,negative,negative
male,150,Anna,punishment,intentional,6,negative,negative
male,153,Anna,punishment,intentional,2,negative,negative
